,Y1,Y2,X1,X2,X3,X4,X5                                      ,Ghi chu: Bien Xi la bien giai thich     (bien input)
433,1.82,2.05,100.0,1.0,1.8,1100.0,800.0,
434,1.84,2.27,150.0,2.0,1.8,1100.0,800.0,
435,1.82,2.06,100.0,2.0,1.8,1100.0,800.0,
436,1.82,2.06,100.0,3.0,1.8,1100.0,800.0,
437,1.84,2.27,150.0,3.0,1.8,1100.0,800.0,
438,1.85,2.27,150.0,4.0,1.8,1100.0,800.0,
439,1.86,2.54,200.0,4.0,1.8,1100.0,800.0,
440,1.88,2.78,250.0,4.0,1.8,1100.0,800.0,
441,1.89,3.02,300.0,4.0,1.8,1100.0,800.0,
442,1.79,1.94,0.0,0.0,1.85,1100.0,800.0,
443,1.93,3.08,300.0,2.0,1.85,1100.0,800.0,
444,1.93,3.07,300.0,3.0,1.85,1100.0,800.0,
445,1.91,2.59,200.0,3.0,1.85,1100.0,800.0,
446,1.9,2.59,200.0,2.0,1.85,1100.0,800.0,
447,1.92,2.84,250.0,2.0,1.85,1100.0,800.0,
448,1.92,2.83,250.0,3.0,1.85,1100.0,800.0,
449,1.84,1.99,50.0,1.0,1.85,1100.0,800.0,
450,1.88,2.11,100.0,1.0,1.85,1100.0,800.0,
451,1.89,2.33,150.0,2.0,1.85,1100.0,800.0,
452,1.88,2.11,100.0,2.0,1.85,1100.0,800.0,
453,1.88,2.11,100.0,3.0,1.85,1100.0,800.0,
454,1.89,2.33,150.0,3.0,1.85,1100.0,800.0,
455,1.89,2.33,150.0,4.0,1.85,1100.0,800.0,
456,1.91,2.59,200.0,4.0,1.85,1100.0,800.0,
457,1.92,2.82,250.0,4.0,1.85,1100.0,800.0,
458,1.93,3.05,300.0,4.0,1.85,1100.0,800.0,
459,1.85,1.99,0.0,0.0,1.9,1100.0,800.0,
460,1.97,3.12,300.0,2.0,1.9,1100.0,800.0,
461,1.97,3.11,300.0,3.0,1.9,1100.0,800.0,
462,1.95,2.64,200.0,3.0,1.9,1100.0,800.0,
463,1.95,2.64,200.0,2.0,1.9,1100.0,800.0,
464,1.96,2.89,250.0,2.0,1.9,1100.0,800.0,
465,1.97,2.88,250.0,3.0,1.9,1100.0,800.0,
466,1.89,2.04,50.0,1.0,1.9,1100.0,800.0,
467,1.92,2.15,100.0,1.0,1.9,1100.0,800.0,
468,1.94,2.39,150.0,2.0,1.9,1100.0,800.0,
469,1.92,2.15,100.0,2.0,1.9,1100.0,800.0,
470,1.92,2.16,100.0,3.0,1.9,1100.0,800.0,
471,1.94,2.39,150.0,3.0,1.9,1100.0,800.0,
472,1.94,2.39,150.0,4.0,1.9,1100.0,800.0,
473,1.95,2.64,200.0,4.0,1.9,1100.0,800.0,
474,1.97,2.87,250.0,4.0,1.9,1100.0,800.0,
475,1.97,3.1,300.0,4.0,1.9,1100.0,800.0,
476,1.19,1.25,0.0,0.0,1.25,1100.0,350.0,
477,1.33,2.37,300.0,2.0,1.25,1100.0,350.0,
478,1.33,2.34,300.0,3.0,1.25,1100.0,350.0,
479,1.31,1.76,200.0,3.0,1.25,1100.0,350.0,
480,1.31,1.81,200.0,2.0,1.25,1100.0,350.0,
481,1.33,2.05,250.0,2.0,1.25,1100.0,350.0,
482,1.33,2.04,250.0,3.0,1.25,1100.0,350.0,
483,1.22,1.32,50.0,1.0,1.25,1100.0,350.0,
484,1.25,1.37,100.0,1.0,1.25,1100.0,350.0,
485,1.27,1.5,150.0,2.0,1.25,1100.0,350.0,
486,1.25,1.38,100.0,2.0,1.25,1100.0,350.0,
487,1.25,1.37,100.0,3.0,1.25,1100.0,350.0,
488,1.28,1.51,150.0,3.0,1.25,1100.0,350.0,
489,1.28,1.53,150.0,4.0,1.25,1100.0,350.0,
490,1.31,1.72,200.0,4.0,1.25,1100.0,350.0,
491,1.33,2.03,250.0,4.0,1.25,1100.0,350.0,
492,1.33,2.33,300.0,4.0,1.25,1100.0,350.0,
493,1.23,1.29,0.0,0.0,1.3,1100.0,350.0,
494,1.37,2.39,300.0,2.0,1.3,1100.0,350.0,
495,1.37,2.36,300.0,3.0,1.3,1100.0,350.0,
496,1.35,1.78,200.0,3.0,1.3,1100.0,350.0,
497,1.35,1.83,200.0,2.0,1.3,1100.0,350.0,
498,1.37,2.07,250.0,2.0,1.3,1100.0,350.0,
499,1.37,2.07,250.0,3.0,1.3,1100.0,350.0,
500,1.27,1.36,50.0,1.0,1.3,1100.0,350.0,
501,1.29,1.41,100.0,1.0,1.3,1100.0,350.0,
502,1.32,1.53,150.0,2.0,1.3,1100.0,350.0,
503,1.29,1.41,100.0,2.0,1.3,1100.0,350.0,
504,1.29,1.41,100.0,3.0,1.3,1100.0,350.0,
505,1.32,1.54,150.0,3.0,1.3,1100.0,350.0,
506,1.32,1.56,150.0,4.0,1.3,1100.0,350.0,
507,1.35,1.74,200.0,4.0,1.3,1100.0,350.0,
508,1.37,2.06,250.0,4.0,1.3,1100.0,350.0,
509,1.37,2.36,300.0,4.0,1.3,1100.0,350.0,
510,1.28,1.32,0.0,0.0,1.35,1100.0,350.0,
511,1.41,2.42,300.0,2.0,1.35,1100.0,350.0,
512,1.41,2.39,300.0,3.0,1.35,1100.0,350.0,
513,1.39,1.81,200.0,3.0,1.35,1100.0,350.0,
514,1.39,1.84,200.0,2.0,1.35,1100.0,350.0,
515,1.4,2.09,250.0,2.0,1.35,1100.0,350.0,
516,1.4,2.09,250.0,3.0,1.35,1100.0,350.0,
517,1.31,1.4,50.0,1.0,1.35,1100.0,350.0,
518,1.33,1.44,100.0,1.0,1.35,1100.0,350.0,
519,1.36,1.55,150.0,2.0,1.35,1100.0,350.0,
520,1.33,1.45,100.0,2.0,1.35,1100.0,350.0,
521,1.34,1.45,100.0,3.0,1.35,1100.0,350.0,
522,1.36,1.57,150.0,3.0,1.35,1100.0,350.0,
523,1.36,1.58,150.0,4.0,1.35,1100.0,350.0,
524,1.39,1.76,200.0,4.0,1.35,1100.0,350.0,
525,1.4,2.08,250.0,4.0,1.35,1100.0,350.0,
526,1.41,2.38,300.0,4.0,1.35,1100.0,350.0,
527,1.32,1.36,0.0,0.0,1.4,1100.0,350.0,
528,1.45,2.43,300.0,2.0,1.4,1100.0,350.0,
529,1.45,2.4,300.0,3.0,1.4,1100.0,350.0,
530,1.43,1.83,200.0,3.0,1.4,1100.0,350.0,
531,1.43,1.86,200.0,2.0,1.4,1100.0,350.0,
532,1.44,2.12,250.0,2.0,1.4,1100.0,350.0,
533,1.44,2.12,250.0,3.0,1.4,1100.0,350.0,
534,1.35,1.44,50.0,1.0,1.4,1100.0,350.0,
535,1.38,1.49,100.0,1.0,1.4,1100.0,350.0,
536,1.4,1.59,150.0,2.0,1.4,1100.0,350.0,
537,1.38,1.49,100.0,2.0,1.4,1100.0,350.0,
538,1.38,1.49,100.0,3.0,1.4,1100.0,350.0,
539,1.4,1.6,150.0,3.0,1.4,1100.0,350.0,
540,1.4,1.62,150.0,4.0,1.4,1100.0,350.0,
541,1.43,1.79,200.0,4.0,1.4,1100.0,350.0,
542,1.44,2.11,250.0,4.0,1.4,1100.0,350.0,
543,1.44,2.4,300.0,4.0,1.4,1100.0,350.0,
544,1.37,1.41,0.0,0.0,1.45,1100.0,350.0,
545,1.48,2.45,300.0,2.0,1.45,1100.0,350.0,
546,1.48,2.42,300.0,3.0,1.45,1100.0,350.0,
547,1.47,1.85,200.0,3.0,1.45,1100.0,350.0,
548,1.47,1.89,200.0,2.0,1.45,1100.0,350.0,
549,1.47,2.14,250.0,2.0,1.45,1100.0,350.0,
550,1.48,2.1,250.0,3.0,1.45,1100.0,350.0,
551,1.4,1.48,50.0,1.0,1.45,1100.0,350.0,
552,1.42,1.53,100.0,1.0,1.45,1100.0,350.0,
553,1.45,1.62,150.0,2.0,1.45,1100.0,350.0,
554,1.42,1.52,100.0,2.0,1.45,1100.0,350.0,
555,1.42,1.53,100.0,3.0,1.45,1100.0,350.0,
556,1.45,1.63,150.0,3.0,1.45,1100.0,350.0,
557,1.45,1.65,150.0,4.0,1.45,1100.0,350.0,
558,1.47,1.82,200.0,4.0,1.45,1100.0,350.0,
559,1.47,2.14,250.0,4.0,1.45,1100.0,350.0,
560,1.48,2.42,300.0,4.0,1.45,1100.0,350.0,
561,1.4,1.45,0.0,0.0,1.5,1100.0,350.0,
562,1.53,2.47,300.0,2.0,1.5,1100.0,350.0,
563,1.54,2.44,300.0,3.0,1.5,1100.0,350.0,
564,1.5,1.88,200.0,3.0,1.5,1100.0,350.0,
565,1.5,1.91,200.0,2.0,1.5,1100.0,350.0,
566,1.51,2.16,250.0,2.0,1.5,1100.0,350.0,
567,1.51,2.16,250.0,3.0,1.5,1100.0,350.0,
568,1.44,1.52,50.0,1.0,1.5,1100.0,350.0,
569,1.47,1.56,100.0,1.0,1.5,1100.0,350.0,
570,1.48,1.65,150.0,2.0,1.5,1100.0,350.0,
571,1.46,1.56,100.0,2.0,1.5,1100.0,350.0,
572,1.46,1.56,100.0,3.0,1.5,1100.0,350.0,
573,1.48,1.66,150.0,3.0,1.5,1100.0,350.0,
574,1.48,1.68,150.0,4.0,1.5,1100.0,350.0,
575,1.5,1.85,200.0,4.0,1.5,1100.0,350.0,
576,1.51,2.16,250.0,4.0,1.5,1100.0,350.0,
577,1.54,2.43,300.0,4.0,1.5,1100.0,350.0,
578,1.46,1.5,0.0,0.0,1.55,1100.0,350.0,
579,1.59,2.5,300.0,2.0,1.55,1100.0,350.0,
580,1.59,2.47,300.0,3.0,1.55,1100.0,350.0,
581,1.53,1.91,200.0,3.0,1.55,1100.0,350.0,
582,1.53,1.94,200.0,2.0,1.55,1100.0,350.0,
583,1.55,2.2,250.0,2.0,1.55,1100.0,350.0,
584,1.56,2.19,250.0,3.0,1.55,1100.0,350.0,
585,1.49,1.56,50.0,1.0,1.55,1100.0,350.0,
586,1.5,1.6,100.0,1.0,1.55,1100.0,350.0,
587,1.52,1.69,150.0,2.0,1.55,1100.0,350.0,
588,1.5,1.6,100.0,2.0,1.55,1100.0,350.0,
589,1.5,1.6,100.0,3.0,1.55,1100.0,350.0,
590,1.52,1.7,150.0,3.0,1.55,1100.0,350.0,
591,1.52,1.71,150.0,4.0,1.55,1100.0,350.0,
592,1.53,1.88,200.0,4.0,1.55,1100.0,350.0,
593,1.56,2.2,250.0,4.0,1.55,1100.0,350.0,
594,1.6,2.46,300.0,4.0,1.55,1100.0,350.0,
595,1.51,1.54,0.0,0.0,1.6,1100.0,350.0,
596,1.65,2.53,300.0,2.0,1.6,1100.0,350.0,
597,1.65,2.5,300.0,3.0,1.6,1100.0,350.0,
598,1.57,1.95,200.0,3.0,1.6,1100.0,350.0,
599,1.57,1.97,200.0,2.0,1.6,1100.0,350.0,
600,1.62,2.23,250.0,2.0,1.6,1100.0,350.0,
601,1.61,2.23,250.0,3.0,1.6,1100.0,350.0,
602,1.53,1.6,50.0,1.0,1.6,1100.0,350.0,
603,1.55,1.64,100.0,1.0,1.6,1100.0,350.0,
604,1.56,1.73,150.0,2.0,1.6,1100.0,350.0,
605,1.55,1.64,100.0,2.0,1.6,1100.0,350.0,
606,1.55,1.64,100.0,3.0,1.6,1100.0,350.0,
607,1.56,1.74,150.0,3.0,1.6,1100.0,350.0,
608,1.56,1.76,150.0,4.0,1.6,1100.0,350.0,
609,1.57,1.92,200.0,4.0,1.6,1100.0,350.0,
610,1.62,2.23,250.0,4.0,1.6,1100.0,350.0,
611,1.65,2.49,300.0,4.0,1.6,1100.0,350.0,
612,1.56,1.6,0.0,0.0,1.65,1100.0,350.0,
613,1.7,2.57,300.0,2.0,1.65,1100.0,350.0,
614,1.71,2.54,300.0,3.0,1.65,1100.0,350.0,
615,1.62,1.98,200.0,3.0,1.65,1100.0,350.0,
616,1.63,2.03,200.0,2.0,1.65,1100.0,350.0,
617,1.67,2.27,250.0,2.0,1.65,1100.0,350.0,
618,1.68,2.27,250.0,3.0,1.65,1100.0,350.0,
619,1.57,1.63,50.0,1.0,1.65,1100.0,350.0,
620,1.58,1.67,100.0,1.0,1.65,1100.0,350.0,
621,1.59,1.76,150.0,2.0,1.65,1100.0,350.0,
622,1.58,1.67,100.0,2.0,1.65,1100.0,350.0,
623,1.58,1.67,100.0,3.0,1.65,1100.0,350.0,
624,1.59,1.77,150.0,3.0,1.65,1100.0,350.0,
625,1.6,1.79,150.0,4.0,1.65,1100.0,350.0,
626,1.63,1.96,200.0,4.0,1.65,1100.0,350.0,
627,1.68,2.26,250.0,4.0,1.65,1100.0,350.0,
628,1.71,2.53,300.0,4.0,1.65,1100.0,350.0,
629,1.58,1.59,0.0,0.0,1.7,1100.0,350.0,
630,1.75,2.53,300.0,2.0,1.7,1100.0,350.0,
631,1.75,2.51,300.0,3.0,1.7,1100.0,350.0,
632,1.66,1.94,200.0,3.0,1.7,1100.0,350.0,
633,1.66,1.98,200.0,2.0,1.7,1100.0,350.0,
634,1.72,2.22,250.0,2.0,1.7,1100.0,350.0,
635,1.73,2.31,250.0,3.0,1.7,1100.0,350.0,
636,1.6,1.66,50.0,1.0,1.7,1100.0,350.0,
637,1.62,1.7,100.0,1.0,1.7,1100.0,350.0,
638,1.64,1.8,150.0,2.0,1.7,1100.0,350.0,
639,1.62,1.7,100.0,2.0,1.7,1100.0,350.0,
640,1.62,1.7,100.0,3.0,1.7,1100.0,350.0,
641,1.64,1.81,150.0,3.0,1.7,1100.0,350.0,
642,1.64,1.82,150.0,4.0,1.7,1100.0,350.0,
643,1.68,1.99,200.0,4.0,1.7,1100.0,350.0,
644,1.73,2.3,250.0,4.0,1.7,1100.0,350.0,
645,1.76,2.56,300.0,4.0,1.7,1100.0,350.0,
646,1.63,1.67,0.0,0.0,1.75,1100.0,350.0,
647,1.81,2.64,300.0,2.0,1.75,1100.0,350.0,
648,1.81,2.62,300.0,3.0,1.75,1100.0,350.0,
649,1.74,2.05,200.0,3.0,1.75,1100.0,350.0,
650,1.74,2.07,200.0,2.0,1.75,1100.0,350.0,
651,1.78,2.34,250.0,2.0,1.75,1100.0,350.0,
652,1.78,2.34,250.0,3.0,1.75,1100.0,350.0,
653,1.64,1.7,50.0,1.0,1.75,1100.0,350.0,
654,1.66,1.74,100.0,1.0,1.75,1100.0,350.0,
655,1.69,1.83,150.0,2.0,1.75,1100.0,350.0,
656,1.66,1.74,100.0,2.0,1.75,1100.0,350.0,
657,1.66,1.74,100.0,3.0,1.75,1100.0,350.0,
658,1.69,1.84,150.0,3.0,1.75,1100.0,350.0,
659,1.7,1.86,150.0,4.0,1.75,1100.0,350.0,
660,1.74,2.02,200.0,4.0,1.75,1100.0,350.0,
661,1.78,2.34,250.0,4.0,1.75,1100.0,350.0,
662,1.81,2.59,300.0,4.0,1.75,1100.0,350.0,
663,1.67,1.7,0.0,0.0,1.8,1100.0,350.0,
664,1.85,2.68,300.0,2.0,1.8,1100.0,350.0,
665,1.85,2.65,300.0,3.0,1.8,1100.0,350.0,
666,1.8,2.11,200.0,3.0,1.8,1100.0,350.0,
667,1.8,2.11,200.0,2.0,1.8,1100.0,350.0,
668,1.83,2.37,250.0,2.0,1.8,1100.0,350.0,
669,1.83,2.38,250.0,3.0,1.8,1100.0,350.0,
670,1.69,1.74,50.0,1.0,1.8,1100.0,350.0,
671,1.71,1.79,100.0,1.0,1.8,1100.0,350.0,
672,1.75,1.87,150.0,2.0,1.8,1100.0,350.0,
673,1.71,1.79,100.0,2.0,1.8,1100.0,350.0,
674,1.71,1.79,100.0,3.0,1.8,1100.0,350.0,
675,1.75,1.88,150.0,3.0,1.8,1100.0,350.0,
676,1.75,1.89,150.0,4.0,1.8,1100.0,350.0,
677,1.8,2.06,200.0,4.0,1.8,1100.0,350.0,
678,1.83,2.38,250.0,4.0,1.8,1100.0,350.0,
679,1.85,2.63,300.0,4.0,1.8,1100.0,350.0,
680,1.71,1.73,0.0,0.0,1.85,1100.0,350.0,
681,1.89,2.7,300.0,2.0,1.85,1100.0,350.0,
682,1.89,2.68,300.0,3.0,1.85,1100.0,350.0,
683,1.85,2.12,200.0,3.0,1.85,1100.0,350.0,
684,1.85,2.14,200.0,2.0,1.85,1100.0,350.0,
685,1.88,2.41,250.0,2.0,1.85,1100.0,350.0,
686,1.88,2.42,250.0,3.0,1.85,1100.0,350.0,
687,1.73,1.78,50.0,1.0,1.85,1100.0,350.0,
688,1.77,1.84,100.0,1.0,1.85,1100.0,350.0,
689,1.8,1.92,150.0,2.0,1.85,1100.0,350.0,
690,1.77,1.85,100.0,2.0,1.85,1100.0,350.0,
691,1.77,1.85,100.0,3.0,1.85,1100.0,350.0,
692,1.8,1.92,150.0,3.0,1.85,1100.0,350.0,
693,1.8,1.93,150.0,4.0,1.85,1100.0,350.0,
694,1.85,2.11,200.0,4.0,1.85,1100.0,350.0,
695,1.88,2.42,250.0,4.0,1.85,1100.0,350.0,
696,1.89,2.66,300.0,4.0,1.85,1100.0,350.0,
697,1.76,1.77,0.0,0.0,1.9,1100.0,350.0,
698,1.94,2.74,300.0,2.0,1.9,1100.0,350.0,
699,1.94,2.72,300.0,3.0,1.9,1100.0,350.0,
700,1.9,2.17,200.0,3.0,1.9,1100.0,350.0,
701,1.9,2.18,200.0,2.0,1.9,1100.0,350.0,
702,1.88,2.23,250.0,2.0,1.9,1100.0,350.0,
703,1.92,2.45,250.0,3.0,1.9,1100.0,350.0,
704,1.78,1.82,50.0,1.0,1.9,1100.0,350.0,
705,1.82,1.89,100.0,1.0,1.9,1100.0,350.0,
706,1.85,1.95,150.0,2.0,1.9,1100.0,350.0,
707,1.82,1.89,100.0,2.0,1.9,1100.0,350.0,
708,1.82,1.89,100.0,3.0,1.9,1100.0,350.0,
709,1.85,1.96,150.0,3.0,1.9,1100.0,350.0,
710,1.86,1.97,150.0,4.0,1.9,1100.0,350.0,
711,1.9,2.16,200.0,4.0,1.9,1100.0,350.0,
712,1.92,2.45,250.0,4.0,1.9,1100.0,350.0,
713,1.94,2.69,300.0,4.0,1.9,1100.0,350.0,
714,1.22,1.33,0.0,0.0,1.25,1100.0,500.0,
715,1.33,2.46,300.0,2.0,1.25,1100.0,500.0,
716,1.33,2.45,300.0,3.0,1.25,1100.0,500.0,
717,1.33,1.79,200.0,3.0,1.25,1100.0,500.0,
718,1.33,1.82,200.0,2.0,1.25,1100.0,500.0,
719,1.33,2.17,250.0,2.0,1.25,1100.0,500.0,
720,1.33,2.16,250.0,3.0,1.25,1100.0,500.0,
721,1.27,1.41,50.0,1.0,1.25,1100.0,500.0,
722,1.29,1.45,100.0,1.0,1.25,1100.0,500.0,
723,1.31,1.59,150.0,2.0,1.25,1100.0,500.0,
724,1.29,1.45,100.0,2.0,1.25,1100.0,500.0,
725,1.29,1.45,100.0,3.0,1.25,1100.0,500.0,
726,1.31,1.6,150.0,3.0,1.25,1100.0,500.0,
727,1.32,1.62,150.0,4.0,1.25,1100.0,500.0,
728,1.33,1.76,200.0,4.0,1.25,1100.0,500.0,
729,1.33,2.15,250.0,4.0,1.25,1100.0,500.0,
730,1.33,2.44,300.0,4.0,1.25,1100.0,500.0,
731,1.27,1.38,0.0,0.0,1.3,1100.0,500.0,
732,1.38,2.5,300.0,2.0,1.3,1100.0,500.0,
733,1.38,2.48,300.0,3.0,1.3,1100.0,500.0,
734,1.37,1.83,200.0,3.0,1.3,1100.0,500.0,
735,1.37,1.86,200.0,2.0,1.3,1100.0,500.0,
736,1.37,2.2,250.0,2.0,1.3,1100.0,500.0,
737,1.37,2.2,250.0,3.0,1.3,1100.0,500.0,
738,1.31,1.45,50.0,1.0,1.3,1100.0,500.0,
739,1.34,1.49,100.0,1.0,1.3,1100.0,500.0,
740,1.36,1.63,150.0,2.0,1.3,1100.0,500.0,
741,1.34,1.49,100.0,2.0,1.3,1100.0,500.0,
742,1.34,1.49,100.0,3.0,1.3,1100.0,500.0,
743,1.36,1.64,150.0,3.0,1.3,1100.0,500.0,
744,1.36,1.66,150.0,4.0,1.3,1100.0,500.0,
745,1.37,1.8,200.0,4.0,1.3,1100.0,500.0,
746,1.37,2.19,250.0,4.0,1.3,1100.0,500.0,
747,1.38,2.48,300.0,4.0,1.3,1100.0,500.0,
748,1.32,1.42,0.0,0.0,1.35,1100.0,500.0,
749,1.42,2.53,300.0,2.0,1.35,1100.0,500.0,
750,1.42,2.51,300.0,3.0,1.35,1100.0,500.0,
751,1.42,1.87,200.0,3.0,1.35,1100.0,500.0,
752,1.42,1.89,200.0,2.0,1.35,1100.0,500.0,
753,1.42,2.24,250.0,2.0,1.35,1100.0,500.0,
754,1.42,2.24,250.0,3.0,1.35,1100.0,500.0,
755,1.35,1.5,50.0,1.0,1.35,1100.0,500.0,
756,1.38,1.53,100.0,1.0,1.35,1100.0,500.0,
757,1.4,1.66,150.0,2.0,1.35,1100.0,500.0,
758,1.38,1.53,100.0,2.0,1.35,1100.0,500.0,
759,1.39,1.53,100.0,3.0,1.35,1100.0,500.0,
760,1.41,1.67,150.0,3.0,1.35,1100.0,500.0,
761,1.41,1.69,150.0,4.0,1.35,1100.0,500.0,
762,1.42,1.84,200.0,4.0,1.35,1100.0,500.0,
763,1.42,2.23,250.0,4.0,1.35,1100.0,500.0,
764,1.43,2.51,300.0,4.0,1.35,1100.0,500.0,
765,1.36,1.46,0.0,0.0,1.4,1100.0,500.0,
766,1.47,2.57,300.0,2.0,1.4,1100.0,500.0,
767,1.47,2.55,300.0,3.0,1.4,1100.0,500.0,
768,1.46,1.91,200.0,3.0,1.4,1100.0,500.0,
769,1.46,1.92,200.0,2.0,1.4,1100.0,500.0,
770,1.46,2.27,250.0,2.0,1.4,1100.0,500.0,
771,1.46,2.27,250.0,3.0,1.4,1100.0,500.0,
772,1.4,1.53,50.0,1.0,1.4,1100.0,500.0,
773,1.43,1.57,100.0,1.0,1.4,1100.0,500.0,
774,1.45,1.69,150.0,2.0,1.4,1100.0,500.0,
775,1.43,1.57,100.0,2.0,1.4,1100.0,500.0,
776,1.43,1.58,100.0,3.0,1.4,1100.0,500.0,
777,1.45,1.71,150.0,3.0,1.4,1100.0,500.0,
778,1.45,1.73,150.0,4.0,1.4,1100.0,500.0,
779,1.46,1.88,200.0,4.0,1.4,1100.0,500.0,
780,1.46,2.26,250.0,4.0,1.4,1100.0,500.0,
781,1.47,2.55,300.0,4.0,1.4,1100.0,500.0,
782,1.41,1.5,0.0,0.0,1.45,1100.0,500.0,
783,1.5,2.58,300.0,2.0,1.45,1100.0,500.0,
784,1.5,2.56,300.0,3.0,1.45,1100.0,500.0,
785,1.49,1.95,200.0,3.0,1.45,1100.0,500.0,
786,1.49,1.96,200.0,2.0,1.45,1100.0,500.0,
787,1.5,2.3,250.0,2.0,1.45,1100.0,500.0,
788,1.52,2.18,250.0,3.0,1.45,1100.0,500.0,
789,1.45,1.57,50.0,1.0,1.45,1100.0,500.0,
790,1.47,1.6,100.0,1.0,1.45,1100.0,500.0,
791,1.48,1.72,150.0,2.0,1.45,1100.0,500.0,
792,1.47,1.61,100.0,2.0,1.45,1100.0,500.0,
793,1.47,1.61,100.0,3.0,1.45,1100.0,500.0,
794,1.48,1.73,150.0,3.0,1.45,1100.0,500.0,
795,1.48,1.75,150.0,4.0,1.45,1100.0,500.0,
796,1.49,1.93,200.0,4.0,1.45,1100.0,500.0,
797,1.5,2.29,250.0,4.0,1.45,1100.0,500.0,
798,1.5,2.56,300.0,4.0,1.45,1100.0,500.0,
799,1.45,1.54,0.0,0.0,1.5,1100.0,500.0,
800,1.54,2.61,300.0,2.0,1.5,1100.0,500.0,
801,1.55,2.59,300.0,3.0,1.5,1100.0,500.0,
802,1.52,1.99,200.0,3.0,1.5,1100.0,500.0,
803,1.52,1.99,200.0,2.0,1.5,1100.0,500.0,
804,1.53,2.32,250.0,2.0,1.5,1100.0,500.0,
805,1.53,2.32,250.0,3.0,1.5,1100.0,500.0,
806,1.49,1.6,50.0,1.0,1.5,1100.0,500.0,
807,1.52,1.64,100.0,1.0,1.5,1100.0,500.0,
808,1.53,1.76,150.0,2.0,1.5,1100.0,500.0,
809,1.52,1.64,100.0,2.0,1.5,1100.0,500.0,
810,1.52,1.64,100.0,3.0,1.5,1100.0,500.0,
811,1.53,1.77,150.0,3.0,1.5,1100.0,500.0,
812,1.53,1.78,150.0,4.0,1.5,1100.0,500.0,
813,1.52,1.97,200.0,4.0,1.5,1100.0,500.0,
814,1.53,2.31,250.0,4.0,1.5,1100.0,500.0,
815,1.55,2.59,300.0,4.0,1.5,1100.0,500.0,
816,1.49,1.59,0.0,0.0,1.55,1100.0,500.0,
817,1.6,2.65,300.0,2.0,1.55,1100.0,500.0,
818,1.61,2.62,300.0,3.0,1.55,1100.0,500.0,
819,1.56,2.03,200.0,3.0,1.55,1100.0,500.0,
820,1.55,2.03,200.0,2.0,1.55,1100.0,500.0,
821,1.57,2.36,250.0,2.0,1.55,1100.0,500.0,
822,1.59,2.35,250.0,3.0,1.55,1100.0,500.0,
823,1.53,1.64,50.0,1.0,1.55,1100.0,500.0,
824,1.55,1.67,100.0,1.0,1.55,1100.0,500.0,
825,1.55,1.78,150.0,2.0,1.55,1100.0,500.0,
826,1.55,1.67,100.0,2.0,1.55,1100.0,500.0,
827,1.55,1.67,100.0,3.0,1.55,1100.0,500.0,
828,1.55,1.79,150.0,3.0,1.55,1100.0,500.0,
829,1.55,1.81,150.0,4.0,1.55,1100.0,500.0,
830,1.56,2.02,200.0,4.0,1.55,1100.0,500.0,
831,1.57,2.36,250.0,4.0,1.55,1100.0,500.0,
832,1.61,2.62,300.0,4.0,1.55,1100.0,500.0,
833,1.55,1.63,0.0,0.0,1.6,1100.0,500.0,
834,1.66,2.67,300.0,2.0,1.6,1100.0,500.0,
835,1.67,2.65,300.0,3.0,1.6,1100.0,500.0,
836,1.6,2.07,200.0,3.0,1.6,1100.0,500.0,
837,1.6,2.08,200.0,2.0,1.6,1100.0,500.0,
838,1.64,2.39,250.0,2.0,1.6,1100.0,500.0,
839,1.64,2.4,250.0,3.0,1.6,1100.0,500.0,
840,1.57,1.68,50.0,1.0,1.6,1100.0,500.0,
841,1.59,1.71,100.0,1.0,1.6,1100.0,500.0,
842,1.59,1.82,150.0,2.0,1.6,1100.0,500.0,
843,1.59,1.71,100.0,2.0,1.6,1100.0,500.0,
844,1.59,1.71,100.0,3.0,1.6,1100.0,500.0,
845,1.59,1.83,150.0,3.0,1.6,1100.0,500.0,
846,1.59,1.84,150.0,4.0,1.6,1100.0,500.0,
847,1.6,2.07,200.0,4.0,1.6,1100.0,500.0,
848,1.64,2.39,250.0,4.0,1.6,1100.0,500.0,
849,1.66,2.65,300.0,4.0,1.6,1100.0,500.0,
850,1.59,1.67,0.0,0.0,1.65,1100.0,500.0,
851,1.72,2.7,300.0,2.0,1.65,1100.0,500.0,
852,1.72,2.69,300.0,3.0,1.65,1100.0,500.0,
853,1.66,2.12,200.0,3.0,1.65,1100.0,500.0,
854,1.69,2.2,200.0,2.0,1.65,1100.0,500.0,
855,1.69,2.42,250.0,2.0,1.65,1100.0,500.0,
856,1.7,2.42,250.0,3.0,1.65,1100.0,500.0,
857,1.61,1.7,50.0,1.0,1.65,1100.0,500.0,
858,1.62,1.74,100.0,1.0,1.65,1100.0,500.0,
859,1.62,1.85,150.0,2.0,1.65,1100.0,500.0,
860,1.62,1.75,100.0,2.0,1.65,1100.0,500.0,
861,1.62,1.75,100.0,3.0,1.65,1100.0,500.0,
862,1.63,1.86,150.0,3.0,1.65,1100.0,500.0,
863,1.63,1.88,150.0,4.0,1.65,1100.0,500.0,
864,1.66,2.11,200.0,4.0,1.65,1100.0,500.0,
865,1.7,2.42,250.0,4.0,1.65,1100.0,500.0,
866,1.72,2.68,300.0,4.0,1.65,1100.0,500.0,
867,1.58,1.6,0.0,0.0,1.7,1100.0,500.0,
